PO_ID,Supplier,Order_Date,Delivery_Date,Item_Category,Order_Status,Quantity,Unit_Price,Negotiated_Price,Defective_Units,Compliance,flag_invalid_date_order,flag_delivered_no_date,flag_nondelivered_has_date,Lead_Time_Days,Order_Value,Savings_Amount,Savings_Rate_%,Defect_Rate_%,Category_Lead_Time_Benchmark,Is_On_Time
PO-00724,Alpha_Inc,2022-08-05,,Packaging,Partially Delivered,1574,17.9,15.85,31.0,Yes,False,False,False,,24947.899999999998,3226.6999999999985,11.45,1.97,11.0,
PO-00725,Epsilon_Group,2023-04-11,2023-04-26,Office Supplies,Partially Delivered,1699,32.05,29.34,69.0,Yes,False,False,True,15.0,49848.659999999996,4604.289999999995,8.46,4.06,10.0,0.0
PO-00726,Alpha_Inc,2022-12-01,2022-12-17,Electronics,Delivered,1566,75.43,71.27,27.0,Yes,False,False,False,16.0,111608.81999999999,6514.560000000017,5.52,1.72,11.0,0.0
PO-00727,Gamma_Co,2022-12-12,2022-12-30,Electronics,Delivered,1148,17.78,17.16,61.0,Yes,False,False,False,18.0,19699.68,711.7600000000011,3.49,5.31,11.0,0.0
PO-00728,Epsilon_Group,2023-01-24,2023-02-11,Office Supplies,Delivered,462,91.81,83.14,11.0,Yes,False,False,False,18.0,38410.68,4005.540000000001,9.44,2.38,10.0,0.0
PO-00729,Gamma_Co,2022-10-12,2022-10-17,Packaging,Delivered,1449,57.02,49.28,71.0,Yes,False,False,False,5.0,71406.72,11215.260000000002,13.57,4.9,11.0,1.0
PO-00730,Epsilon_Group,2023-03-08,2023-03-27,MRO,Delivered,1493,56.98,52.51,43.0,Yes,False,False,False,19.0,78397.43,6673.709999999998,7.84,2.88,12.0,0.0
PO-00731,Alpha_Inc,2022-09-16,2022-09-18,Office Supplies,Delivered,778,65.85,62.08,,No,False,False,False,2.0,48298.24,2933.0599999999968,5.73,,10.0,1.0
PO-00732,Delta_Logistics,2022-03-25,2022-04-11,Packaging,Partially Delivered,1350,85.06,82.34,,No,False,False,True,17.0,111159.0,3671.9999999999986,3.2,,11.0,0.0
PO-00733,Epsilon_Group,2023-04-27,2023-05-05,Packaging,Delivered,1070,44.4,40.07,26.0,Yes,False,False,False,8.0,42874.9,4633.0999999999985,9.75,2.43,11.0,1.0
PO-00734,Beta_Supplies,2022-01-20,2022-02-03,Packaging,Pending,810,71.02,66.8,73.0,Yes,False,False,True,14.0,54108.0,3418.199999999999,5.94,9.01,11.0,0.0
PO-00735,Delta_Logistics,2023-07-07,2023-07-23,Packaging,Cancelled,725,66.4,62.1,118.0,Yes,False,False,True,16.0,45022.5,3117.500000000003,6.48,16.28,11.0,0.0
PO-00736,Alpha_Inc,2022-02-23,2022-02-28,Electronics,Delivered,1467,34.2,30.5,25.0,Yes,False,False,False,5.0,44743.5,5427.900000000004,10.82,1.7,11.0,1.0
PO-00737,Beta_Supplies,2022-12-25,2023-01-12,Packaging,Delivered,1942,93.98,81.31,198.0,Yes,False,False,False,18.0,157904.02000000002,24605.140000000003,13.48,10.2,11.0,0.0
PO-00738,Gamma_Co,2022-08-18,,Office Supplies,Delivered,506,84.63,72.69,20.0,Yes,False,True,False,,36781.14,6041.6399999999985,14.11,3.95,10.0,
PO-00739,Alpha_Inc,2023-10-28,2023-11-13,MRO,Delivered,969,76.53,75.64,30.0,Yes,False,False,False,16.0,73295.16,862.4100000000005,1.16,3.1,12.0,0.0
PO-00740,Delta_Logistics,2022-03-12,2022-03-19,MRO,Delivered,241,87.42,82.15,,Yes,False,False,False,7.0,19798.15,1270.069999999999,6.03,,12.0,1.0
PO-00741,Gamma_Co,2023-10-30,2023-11-09,Raw Materials,Delivered,788,97.3,94.44,32.0,Yes,False,False,False,10.0,74418.72,2253.6799999999994,2.94,4.06,10.0,1.0
PO-00742,Gamma_Co,2022-02-11,2022-02-13,Office Supplies,Delivered,1762,74.12,65.71,94.0,Yes,False,False,False,2.0,115781.01999999999,14818.420000000018,11.35,5.33,10.0,1.0
PO-00743,Alpha_Inc,2022-02-01,,Raw Materials,Pending,1172,85.76,81.43,25.0,Yes,False,False,False,,95435.96,5074.759999999998,5.05,2.13,10.0,
PO-00744,Delta_Logistics,2022-09-11,2022-09-30,Office Supplies,Delivered,1621,75.68,73.78,226.0,No,False,False,False,19.0,119597.38,3079.900000000009,2.51,13.94,10.0,0.0
PO-00745,Alpha_Inc,2022-07-24,2022-07-26,Packaging,Delivered,1027,73.35,65.42,24.0,No,False,False,False,2.0,67186.34,8144.109999999992,10.81,2.34,11.0,1.0
PO-00746,Beta_Supplies,2022-01-21,,Raw Materials,Delivered,1058,65.68,57.21,101.0,Yes,False,True,False,,60528.18,8961.260000000006,12.9,9.55,10.0,
PO-00747,Beta_Supplies,2023-09-29,2023-10-05,Packaging,Delivered,145,85.52,81.86,11.0,No,False,False,False,6.0,11869.7,530.6999999999995,4.28,7.59,11.0,1.0
PO-00748,Epsilon_Group,2022-06-06,,Office Supplies,Delivered,1737,24.88,24.28,46.0,Yes,False,True,False,,42174.36,1042.1999999999964,2.41,2.65,10.0,
PO-00749,Gamma_Co,2022-09-02,2022-09-15,Electronics,Delivered,712,92.85,89.39,43.0,Yes,False,False,False,13.0,63645.68,2463.5199999999954,3.73,6.04,11.0,0.0
PO-00750,Epsilon_Group,2022-05-10,2022-05-16,Electronics,Delivered,1263,90.24,86.84,28.0,Yes,False,False,False,6.0,109678.92,4294.199999999989,3.77,2.22,11.0,1.0
PO-00751,Delta_Logistics,2023-04-30,,Electronics,Delivered,1809,13.58,12.68,,No,False,True,False,,22938.12,1628.1000000000006,6.63,,11.0,
PO-00752,Beta_Supplies,2023-11-17,,Electronics,Cancelled,86,93.6,88.22,5.0,Yes,False,False,False,,7586.92,462.6799999999996,5.75,5.81,11.0,
PO-00753,Epsilon_Group,2022-04-28,,MRO,Delivered,1853,21.92,20.72,,Yes,False,True,False,,38394.159999999996,2223.6000000000054,5.47,,12.0,
PO-00754,Beta_Supplies,2023-08-01,2023-08-02,Electronics,Delivered,1442,43.98,41.82,140.0,No,False,False,False,1.0,60304.44,3114.7199999999953,4.91,9.71,11.0,1.0
PO-00755,Beta_Supplies,2022-08-12,2022-09-01,Office Supplies,Pending,1768,79.61,74.97,207.0,No,False,False,True,20.0,132546.96,8203.52,5.83,11.71,10.0,0.0
PO-00756,Beta_Supplies,2023-04-22,2023-05-03,Electronics,Partially Delivered,1598,26.3,26.03,154.0,No,False,False,True,11.0,41595.94,431.4599999999993,1.03,9.64,11.0,1.0
PO-00757,Alpha_Inc,2023-12-18,2024-01-05,MRO,Cancelled,328,93.23,82.63,6.0,Yes,False,False,True,18.0,27102.64,3476.800000000003,11.37,1.83,12.0,0.0
PO-00758,Epsilon_Group,2022-09-20,2022-09-25,Packaging,Delivered,266,88.29,80.22,4.0,Yes,False,False,False,5.0,21338.52,2146.620000000002,9.14,1.5,11.0,1.0
PO-00759,Gamma_Co,2023-01-13,2023-01-28,Raw Materials,Delivered,916,59.01,53.37,47.0,Yes,False,False,False,15.0,48886.92,5166.240000000001,9.56,5.13,10.0,0.0
PO-00760,Epsilon_Group,2022-06-21,2022-06-25,Packaging,Cancelled,922,10.84,9.27,29.0,Yes,False,False,True,4.0,8546.94,1447.5400000000002,14.48,3.15,11.0,1.0
PO-00761,Gamma_Co,2023-09-13,2023-09-28,Packaging,Delivered,1871,39.42,37.41,101.0,No,False,False,False,15.0,69994.11,3760.7100000000096,5.1,5.4,11.0,0.0
PO-00762,Epsilon_Group,2023-09-14,2023-09-20,Raw Materials,Delivered,1346,72.08,67.04,38.0,Yes,False,False,False,6.0,90235.84000000001,6783.839999999989,6.99,2.82,10.0,1.0
PO-00763,Epsilon_Group,2022-04-28,2022-05-09,Electronics,Delivered,1954,99.78,87.47,57.0,Yes,False,False,False,11.0,170916.38,24053.740000000005,12.34,2.92,11.0,1.0
PO-00764,Beta_Supplies,2022-06-17,2022-07-06,Electronics,Delivered,111,68.53,65.22,11.0,Yes,False,False,False,19.0,7239.42,367.41000000000025,4.83,9.91,11.0,0.0
PO-00765,Gamma_Co,2022-11-15,2022-11-22,Office Supplies,Pending,645,35.05,30.88,27.0,Yes,False,False,True,7.0,19917.6,2689.6499999999987,11.9,4.19,10.0,1.0
PO-00766,Gamma_Co,2022-04-21,2022-05-04,Electronics,Cancelled,1953,68.07,62.95,87.0,Yes,False,False,True,13.0,122941.35,9999.35999999998,7.52,4.45,11.0,0.0
PO-00767,Gamma_Co,2023-08-16,2023-09-02,Electronics,Delivered,778,64.17,61.6,47.0,Yes,False,False,False,17.0,47924.8,1999.4600000000003,4.0,6.04,11.0,0.0
PO-00768,Epsilon_Group,2022-01-27,2022-02-09,Office Supplies,Delivered,1415,80.19,78.34,,Yes,False,False,False,13.0,110851.1,2617.749999999992,2.31,,10.0,0.0
PO-00769,Gamma_Co,2022-11-16,2022-11-22,Raw Materials,Delivered,446,20.61,19.46,14.0,Yes,False,False,False,6.0,8679.16,512.8999999999994,5.58,3.14,10.0,1.0
PO-00770,Epsilon_Group,2023-08-13,,Office Supplies,Delivered,748,85.95,79.16,32.0,Yes,False,True,False,,59211.68,5078.920000000005,7.9,4.28,10.0,
PO-00771,Alpha_Inc,2023-11-25,2023-12-03,Electronics,Pending,1092,65.17,63.11,21.0,Yes,False,False,True,8.0,68916.12,2249.5200000000023,3.16,1.92,11.0,1.0
PO-00772,Beta_Supplies,2023-01-20,2023-02-02,Electronics,Delivered,226,102.47,99.16,28.0,Yes,False,False,False,13.0,22410.16,748.0600000000005,3.23,12.39,11.0,0.0
PO-00773,Delta_Logistics,2023-02-11,2023-02-20,Electronics,Delivered,1685,43.42,42.24,262.0,Yes,False,False,False,9.0,71174.40000000001,1988.2999999999995,2.72,15.55,11.0,1.0
PO-00774,Alpha_Inc,2022-07-23,,Office Supplies,Delivered,445,68.94,60.35,7.0,Yes,False,True,False,,26855.75,3822.5499999999984,12.46,1.57,10.0,
PO-00775,Gamma_Co,2022-03-19,2022-04-07,Raw Materials,Delivered,494,94.82,81.89,29.0,Yes,False,False,False,19.0,40453.66,6387.419999999996,13.64,5.87,10.0,0.0
PO-00776,Beta_Supplies,2023-08-30,2023-09-11,MRO,Delivered,1306,21.05,18.27,128.0,Yes,False,False,False,12.0,23860.62,3630.6800000000017,13.21,9.8,12.0,1.0
PO-00777,Beta_Supplies,2023-12-09,2023-12-11,Office Supplies,Delivered,1988,105.2,93.23,187.0,Yes,False,False,False,2.0,185341.24000000002,23796.359999999997,11.38,9.41,10.0,1.0
